Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Dual,Models,32GB 3GB RAM,_1,_1_1,SAR,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'allview',b'Allview X4 Soul Infinity S',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4sis.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in)',b'155 g (5.47 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6750T (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'16GB 3GB RAM',b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 3000 mAh, non-removable'",,"b'Night Sky, Mocha Gold, Steel Gray'",,,,,,,,,,,,,b'8 MP',,b'Asahi Dragontrail Glass',,,,,,,,,,,,,,,,b'1.28 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul Infinity Z',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4siz.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 8, 38'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'152 x 72.6 x 8.5 mm (5.98 x 2.86 x 0.33 in)',b'155 g (5.47 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6750T (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'32GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Night Sky, Mocha Gold, Steel Gray'",,"b'13 MP, PDAF 5 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.28 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul Vision',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4sv.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'153.1 x 75.6 x 10.3 mm (6.03 x 2.98 x 0.41 in)',b'202 g (7.13 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, 1/3.1"", 1.12\xc2\xb5m, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",,b'Dark Blue',,,,,b'Laser projector',,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,b'0.76 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview V3 Viper',b'https://fdn2.gsmarena.com/vv/bigpic/allview-v3v.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 8, 20, 38, 39, 40'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, January'","b'Available. Released 2018, February'",b'148.3 x 71.8 x 8.1 mm (5.84 x 2.83 x 0.32 in)',b'143.6 g (5.08 oz)',,"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~73.3% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",b'Android 8.0 (Oreo)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',b'eMMC 5.0',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, AF'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Black, Silver, Gold'",b'About 220 EUR',,,,,,,,,,,,b'13 MP',,b'Corning Gorilla Glass 3',,,,,b'Yes',,,,,,,,,,,b'1.26 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul Mini S',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4-soul-mini-s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, June'","b'Available. Released 2017, June'",b'142 x 72 x 8.4 mm (5.59 x 2.83 x 0.33 in)',b'145 g (5.11 oz)',,"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.25 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (uses shared SIM slot)',b'16GB 1GB RAM',b'eMMC 5.0',,"b'LED flash, HDR'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 2500 mAh, non-removable'",,"b'Black, Gold, Blue'",b'About 150 EUR',,b'X4_Soul_Mini_S_TM',,,,,,,,,,b'8 MP',,b'Scratch-resistant glass',,,,,,b'Up to 312 h (3G)',b'Up to 15 h (3G)',,,,,,,,,b'1.48 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Xtreme',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4-xtreme.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE (unspecified)',"b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, June'","b'Available. Released 2017, June'",b'166.4 x 83.3 x 9.1 mm (6.55 x 3.28 x 0.36 in)',b'226.9 g (8.01 oz)',,b'Hybrid Dual SIM (Micro-SIM/Nano SIM)',b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~71.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6757T Helio P25 (16 nm)',b'Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53)',b'Mali-T880MP2',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',,,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'20 MP, f/2.0, (wide)'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4550 mAh, non-removable'",,b'Mocha Gold',,"b'13 MP, PDAF 5 MP, f/2.4, (depth)'",,,,,,,,,,,,,b'Corning Gorilla Glass 3',,,,,,b'Up to 379 h',b'Up to 25 h',,,,,,,,,b'1.01 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P9 Energy Lite (2017)',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p9-energy-lite-2017.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, June'","b'Available. Released 2017, June'",b'148.7 x 72.4 x 9.1 mm (5.85 x 2.85 x 0.36 in)',b'161 g (5.68 oz)',,b'Hybrid Dual SIM (Micro-SIM/Nano SIM)',b'IPS LCD',"b'5.2 inches, 74.5 cm2 (~69.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',,,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'",,"b'Black, Gold'",,,,,,,,,,,,,b'8 MP',,,,,,,,b'Up to 286 h',b'Up to 16 h',,,,,,,,,b'0.72 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul Lite',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4-soul-lite.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 8, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, June'","b'Available. Released 2017, June'",b'155.4 x 75.9 x 7.8 mm (6.12 x 2.99 x 0.31 in)',b'150.4 g (5.29 oz)',,b'Hybrid Dual SIM (Micro-SIM/Nano SIM)',b'LTPS IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',"b'16GB 3GB RAM, 32GB 4GB RAM'",b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,"b'Black, Gold'",,"b'13 MP, 1/3.1"", 1.12\xc2\xb5m, PDAF 2 MP, (depth)'",,,,,,,,,,,,,,,,,,,b'Up to 500 h (3G)',b'Up to 23 h (3G)',,,,,,,,,,,,,,,,,,,,
b'allview',b'Allview X4 Soul Mini',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4-soul-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, April'","b'Available. Released 2017, March'",b'143.5 x 73.9 x 7.7 mm (5.65 x 2.91 x 0.30 in)',b'144 g (5.08 oz)',,"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.25 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (uses shared SIM slot)',"b'16GB 2GB RAM, 16GB 3GB RAM'",b'eMMC 5.0',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, 1/3.1"", 1.12\xc2\xb5m, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 2500 mAh, non-removable'",,"b'Black, Gold'",,,,,,,,,,,,,b'8 MP',,b'Asahi Dragontrail Glass',,,,,,,,,,,,,,,,b'0.61 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul Style',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4-soul-style.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, March'","b'Available. Released 2017, March'",b'156.5 x 74.5 x 8.3 mm (6.16 x 2.93 x 0.33 in)',b'181 g (6.38 oz)',,"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, 1/3.1"", 1.12\xc2\xb5m, PDAF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4010 mAh, non-removable'",,"b'Black, Gold'",,,,,,,,,,,,,"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",,b'Corning Gorilla Glass (unspecified version)',,,,,,,,,,,,,,,,b'1.65 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P6 Energy Mini',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p6-energy-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, March'","b'Available. Released 2017, March'",b'143 x 72.4 x 10.3 mm (5.63 x 2.85 x 0.41 in)',b'175 g (6.17 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.1 GHz Cortex-A53',b'Mali-T720',b'microSDXC',b'8GB 1GB RAM',b'eMMC 5.0',,"b'LED flash, HDR'",b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 2950 mAh battery',,"b'Gray, Gold'",,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,b'1.18 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview X4 Soul',b'https://fdn2.gsmarena.com/vv/bigpic/allview-x4s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, February'","b'Available. Released 2017, February'",b'154.2 x 76.4 x 7.4 mm (6.07 x 3.01 x 0.29 in)',b'167.5 g (5.93 oz)',,"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',b'eMMC 5.1',,"b'LED flash, panorama, HDR'",b'1080p@30fps',b'13 MP',,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, non-removable'",,b'Black',b'About 420 EUR',"b'13 MP, 1/3.1"", 1.12\xc2\xb5m, PDAF 5 MP, f/2.4, (depth)'",,,,,,,,,,,,,b'Corning Gorilla Glass (unspecified version)',,,,,,b'Up to 428 h (3G)',b'Up to 14 h 30 min (3G)',,,,,,,,,b'1.65 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview Allwatch',b'https://fdn2.gsmarena.com/vv/bigpic/allview-allwatch.jpg',b'No cellular connectivity',b'N/A',,,,"b'2016, November'","b'Available. Released 2016, November'",b'39 x 31 x 8.4 mm (1.54 x 1.22 x 0.33 in)',b'40 g (1.41 oz)',,b'No',b'Monochrome',"b'1.28 inches, 5.3 cm2 (~43.7% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~141 ppi density)'",,,,,b'No',,b'IP67 dust/water resistant (up to 1m for 30 mins)',,,,,,,b'No',b'No',b'No',"b'4.0, A2DP'",b'No',b'No',b'No',b'No',"b'Accelerometer, heart rate'","b'Li-Po 100 mAh, non-removable'",,b'Black',,,,,b'No',,,,,,,,,,,b'No',b'No',,,,b'Up to 24 h (mixed usage)',,,b'Yes',b'Yes',"b'SMS, Email, IM'",b'No',b'No',,,,,,,,,,,,,,
b'allview',b'Allview V2 Viper Xe',b'https://fdn2.gsmarena.com/vv/bigpic/allview-v2-viper-xe.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 8, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, October'","b'Available. Released 2016, October'",b'154.4 x 76.6 x 9.2 mm (6.08 x 3.02 x 0.36 in)',b'178 g (6.28 oz)',,"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.45 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC',b'16GB 3GB RAM',b'eMMC 5.0',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 3150 mAh, non-removable'",,"b'Gold, Blue'",,,,,,,,,,,,,b'8 MP',,b'Corning Gorilla Glass 3',,,,,b'Yes',b'Up to 310 h (3G)',b'Up to 15 h (3G)',,,,,,,,,,,,,,,,,,,,
b'allview',b'Allview V2 Viper S',b'https://fdn2.gsmarena.com/vv/bigpic/allview-v2-viper-s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'1, 3, 7, 20, 38'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, October'","b'Available. Released 2016, October'",b'146 x 74.5 x 8.2 mm (5.75 x 2.93 x 0.32 in)',b'141.6 g (5.01 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'5.5 inches, 83.4 cm2 (~76.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720',b'microSDXC',b'32GB 3GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',"b'16 MP, f/2.0, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 3000 mAh, removable'",,"b'Gray, Gold'",,,b'V2_Viper_S',,,,,,,,,,b'5 MP',,b'Scratch-resistant glass',,,,,b'Yes',b'Up to 210 h (3G)',b'Up to 14 h (3G)',,,,,,,,,,,,,,,,,,,,
b'allview',b'Allview P9 Energy mini',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p9-energy-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, September'","b'Available. Released 2016, September'",b'144 x 71 x 9.9 mm (5.67 x 2.80 x 0.39 in)',b'181 g (6.38 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC',b'16GB 3GB RAM',b'eMMC 5.0',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 4000 mAh, removable'",,"b'Blue, Gold, Mocha Gold'",,,,,,,,,,,,,b'5 MP',,b'Asahi Dragontrail Glass',,,,,b'Yes',b'Up to 360 h',b'Up to 20 h',,,,,,,,,b'1.25 W/kg (head)',,,,,,,,,,,
b'allview',b'Allview P9 Energy Lite',b'https://fdn2.gsmarena.com/vv/bigpic/allview-p9-energy-lite.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 20, 38, 39, 40, 41'","b'HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, September'","b'Available. Released 2016, September'",b'149 x 73.2 x 8.2 mm (5.87 x 2.88 x 0.32 in)',b'174 g (6.14 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~71.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC',b'32GB 3GB RAM',b'eMMC 5.1',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, PDAF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",,"b'Gold, Mocha Gold'",,,,,,,,,,,,,b'5 MP',,b'Scratch-resistant glass',,,,,b'Yes',b'Up to 450 h',b'Up to 20 h',,,,,,,,,b'0.72 W/kg (head)',,,,,,,,,,,
